,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_num,deck,num,side,First Name,Last Name,total_passenger,total_expense,with_family
6778,7157_01,Mars,True,,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Must,True,7157,1,,,,Unchex,Must,2,0.0,1
6779,7157_02,Mars,False,D/219/S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,Terek Must,False,7157,2,D,219,S,Terek,Must,2,2385.0,1
6792,7176_01,Europa,True,C/232/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,True,7176,1,C,232,P,Caston,Chhaft,3,0.0,1
6793,7176_02,Europa,False,C/232/P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,False,7176,2,C,232,P,Kochard,Chhaft,3,7632.0,1
6794,7176_03,Europa,False,C/232/P,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,True,7176,3,C,232,P,Sadlami,Chhaft,3,3617.0,1
6801,7186_01,Europa,True,E/461/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Aske Pretive,True,7186,1,E,461,P,Aske,Pretive,3,0.0,0
6802,7186_02,Europa,,E/461/P,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,False,7186,2,E,461,P,Alpha,Mosteraked,3,2082.0,1
6803,7186_03,Europa,False,E/461/P,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,Weias Mosteraked,False,7186,3,E,461,P,Weias,Mosteraked,3,4392.0,1
6805,7188_01,Europa,False,C/233/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,True,7188,1,C,233,P,Muonus,Imingle,3,0.0,1
6806,7188_02,Europa,False,C/233/P,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,Taura Imingle,False,7188,2,C,233,P,Taura,Imingle,3,16359.0,1
6807,7188_03,Europa,True,C/233/P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,True,7188,3,C,233,P,Halsham,Imingle,3,0.0,1
6822,7208_01,Earth,False,G/1161/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,True,7208,1,G,1161,P,Nelle,Gibbsonton,2,0.0,1
6823,7208_02,Earth,False,F/1492/P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,Alene Gibbsonton,False,7208,2,F,1492,P,Alene,Gibbsonton,2,875.0,1
6830,7219_01,Europa,False,C/235/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Arible,True,7219,1,C,235,P,Taraid,Arible,6,0.0,1
6831,7219_02,Europa,True,C/235/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Pheino Arible,False,7219,2,C,235,P,Pheino,Arible,6,0.0,1
6832,7219_03,Europa,True,C/235/P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Dirk Arible,True,7219,3,C,235,P,Dirk,Arible,6,0.0,1
6833,7219_04,Europa,False,,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,False,7219,4,,,,Atinon,Arible,6,6876.0,1
6834,7219_05,Europa,True,C/235/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Anchab Arible,True,7219,5,C,235,P,Anchab,Arible,6,0.0,1
6835,7219_06,Europa,False,C/235/P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,Isoton Arible,False,7219,6,C,235,P,Isoton,Arible,6,7166.0,1
6849,7240_01,Mars,False,F/1392/S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,Oaters Kad,True,7240,1,F,1392,S,Oaters,Kad,2,2598.0,1
6850,7240_02,Mars,False,F/1392/S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,True,7240,2,F,1392,S,Sunk,Kad,2,2935.0,1
6854,7249_01,,False,E/482/S,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,False,7249,1,E,482,S,Poloos,Burle,2,1048.0,1
6855,7249_02,Mars,False,F/1397/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Burle,True,7249,2,F,1397,S,Jetax,Burle,2,0.0,1
6861,7257_01,Earth,True,G/1167/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,True,7257,1,G,1167,P,Rica,Gardsondez,2,0.0,1
6862,7257_02,Earth,False,E/467/P,TRAPPIST-1e,,False,0.0,1.0,12.0,0.0,779.0,Gretty Gardsondez,False,7257,2,E,467,P,Gretty,Gardsondez,2,792.0,1
6867,7267_01,Europa,True,C/265/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tark String,True,7267,1,C,265,S,Tark,String,2,0.0,1
6868,7267_02,Europa,False,C/265/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Chelik String,True,7267,2,C,265,S,Chelik,String,2,0.0,1
6883,7290_01,Europa,True,D/227/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,7290,1,D,227,P,Cheleon,Bruthydre,5,0.0,1
6884,7290_02,Europa,True,D/227/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,7290,2,D,227,P,,,5,0.0,0
6885,7290_03,Europa,True,D/227/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,7290,3,D,227,P,Atrino,Bruthydre,5,0.0,1
6886,7290_04,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,False,7290,4,D,227,P,Altara,Bruthydre,5,4165.0,1
6887,7290_05,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,False,7290,5,D,227,P,Suhaino,Bruthydre,5,5047.0,1
6917,7336_01,,False,F/1411/S,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,Dianie Lambles,False,7336,1,F,1411,S,Dianie,Lambles,2,970.0,0
6918,7336_02,,False,F/1411/S,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,Tanley Leodger,False,7336,2,F,1411,S,Tanley,Leodger,2,902.0,0
6931,7353_01,Europa,False,C/269/S,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,Gorabba Openduave,False,7353,1,C,269,S,Gorabba,Openduave,3,8903.0,1
6932,7353_02,Europa,True,C/269/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,True,7353,2,C,269,S,Sularon,Openduave,3,0.0,1
6933,7353_03,Europa,False,,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,Auvam Openduave,True,7353,3,,,,Auvam,Openduave,3,4093.0,1
6934,7356_01,Earth,True,G/1181/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Eline Merkins,False,7356,1,G,1181,P,Eline,Merkins,2,0.0,1
6935,7356_02,Earth,True,G/1181/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,Herry Merkins,True,7356,2,G,1181,P,Herry,Merkins,2,0.0,1
6939,7361_01,Europa,True,C/239/P,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,Gieba Rodwative,True,7361,1,C,239,P,Gieba,Rodwative,2,0.0,1
6940,7361_02,Europa,True,C/239/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Genubih Rodwative,True,7361,2,C,239,P,Genubih,Rodwative,2,0.0,1
6943,7367_01,Mars,False,D/234/P,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,Lidex Letty,False,7367,1,D,234,P,Lidex,Letty,2,2718.0,1
6944,7367_02,Mars,False,F/1523/P,TRAPPIST-1e,55.0,False,1236.0,0.0,52.0,0.0,0.0,Melios Letty,False,7367,2,F,1523,P,Melios,Letty,2,1288.0,1
6960,7395_01,Europa,True,B/277/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,True,7395,1,B,277,S,Schelik,Suasharic,4,0.0,1
6961,7395_02,Europa,True,B/277/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Scellus Suasharic,True,7395,2,B,277,S,Scellus,Suasharic,4,0.0,1
6962,7395_03,Europa,False,B/277/S,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,Algeno Suasharic,False,7395,3,B,277,S,Algeno,Suasharic,4,9857.0,1
6963,7395_04,Europa,False,B/277/S,55 Cancri e,43.0,True,0.0,486.0,0.0,0.0,2470.0,Beten Suasharic,False,7395,4,B,277,S,Beten,Suasharic,4,2956.0,1
6964,7396_01,Europa,False,C/271/S,55 Cancri e,28.0,False,6.0,3392.0,3944.0,987.0,0.0,Zibah Queldry,True,7396,1,C,271,S,Zibah,Queldry,3,8329.0,0
6965,7396_02,Europa,True,C/271/S,TRAPPIST-1e,31.0,True,0.0,0.0,0.0,0.0,0.0,Muontak Ingent,True,7396,2,C,271,S,Muontak,Ingent,3,0.0,0
6966,7396_03,Europa,True,C/271/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,True,7396,3,C,271,S,Elerops,Monsintic,3,0.0,0
6970,7402_01,Europa,,C/272/S,TRAPPIST-1e,16.0,False,0.0,1417.0,3.0,27.0,186.0,Wimpha Stioutody,True,7402,1,C,272,S,Wimpha,Stioutody,2,1633.0,1
6971,7402_02,Europa,True,C/272/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,7402,2,C,272,S,Mesarid,Stioutody,2,0.0,1
6980,7419_01,Earth,False,G/1197/P,,39.0,False,1.0,875.0,0.0,6.0,0.0,Race Bardson,True,7419,1,G,1197,P,Race,Bardson,2,882.0,1
6981,7419_02,Earth,False,F/1535/P,TRAPPIST-1e,47.0,False,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,True,7419,2,F,1535,P,Lerion,Bardson,2,872.0,1
6983,7425_01,Earth,True,G/1200/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,,Milyla Balderts,True,7425,1,G,1200,P,Milyla,Balderts,2,0.0,1
6984,7425_02,Earth,False,G/1200/P,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,Willip Balderts,False,7425,2,G,1200,P,Willip,Balderts,2,889.0,1
6993,7437_01,Europa,True,B/279/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,7437,1,B,279,S,Mesatan,Disgul,3,0.0,1
6994,7437_02,Europa,True,B/279/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,7437,2,B,279,S,Kraban,Disgul,3,0.0,1
6995,7437_03,Europa,True,B/279/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,7437,3,B,279,S,Sadalm,Clumshangs,3,0.0,0
6997,7442_01,Earth,False,E/495/S,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,Antony Morrencis,False,7442,1,E,495,S,Antony,Morrencis,2,746.0,1
6998,7442_02,Earth,True,,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,False,7442,2,,,,Franda,Morrencis,2,0.0,1
7006,7452_01,Europa,True,B/281/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,True,7452,1,B,281,S,Dyonon,Sloweber,3,0.0,1
7007,7452_02,Europa,False,B/281/S,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,Mirfark Sloweber,True,7452,2,B,281,S,Mirfark,Sloweber,3,5009.0,1
7008,7452_03,Europa,True,B/281/S,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Aino Sloweber,True,7452,3,B,281,S,Aino,Sloweber,3,0.0,1
7020,7475_01,Mars,True,F/1545/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,7475,1,F,1545,P,Pros,Leste,2,0.0,1
7021,7475_02,Mars,True,F/1545/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lies Leste,True,7475,2,F,1545,P,Lies,Leste,2,0.0,1
7031,7488_01,Mars,False,E/486/P,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,Pold Kidne,False,7488,1,E,486,P,Pold,Kidne,2,1299.0,1
7032,7488_02,Mars,True,E/486/P,PSO J318.5-22,45.0,,0.0,0.0,0.0,0.0,0.0,Clues Kidne,True,7488,2,E,486,P,Clues,Kidne,2,0.0,1
7038,7498_01,Mars,False,F/1550/P,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,Otlios Cola,False,7498,1,F,1550,P,Otlios,Cola,3,2365.0,1
7039,7498_02,Mars,True,F/1550/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,True,7498,2,F,1550,P,Bonutz,Cola,3,0.0,1
7040,7498_03,Mars,False,F/1550/P,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,Beals Cola,True,7498,3,F,1550,P,Beals,Cola,3,940.0,1
7045,7503_01,Europa,True,B/283/S,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,Achira Capplid,True,7503,1,B,283,S,Achira,Capplid,2,0.0,1
7046,7503_02,Europa,False,B/283/S,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,Dabi Capplid,True,7503,2,B,283,S,Dabi,Capplid,2,14547.0,1
7048,7505_01,Mars,False,F/1553/P,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,Ste Fone,False,7505,1,F,1553,P,Ste,Fone,3,5014.0,1
7049,7505_02,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Hone Fone,True,7505,2,F,1553,P,Hone,Fone,3,0.0,1
7050,7505_03,Mars,True,F/1553/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Monkle Fone,True,7505,3,F,1553,P,Monkle,Fone,3,0.0,1
7052,7507_01,Earth,False,E/499/S,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,Marlly Santin,False,7507,1,E,499,S,Marlly,Santin,3,789.0,1
7053,7507_02,Earth,False,E/499/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Joela Santin,True,7507,2,E,499,S,Joela,Santin,3,0.0,1
7054,7507_03,Earth,False,E/499/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ianley Santin,True,7507,3,E,499,S,Ianley,Santin,3,0.0,1
7061,7515_01,Mars,True,F/1437/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,Monam Gre,False,7515,1,F,1437,S,Monam,Gre,2,0.0,1
7062,7515_02,Mars,False,F/1437/S,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,Rants Gre,True,7515,2,F,1437,S,Rants,Gre,2,0.0,1
7064,7518_01,Europa,True,B/246/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Acrabih Droning,True,7518,1,B,246,P,Acrabih,Droning,2,0.0,1
7065,7518_02,Europa,False,B/246/P,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,Aviton Droning,False,7518,2,B,246,P,Aviton,Droning,2,18692.0,1
7070,7524_01,Earth,True,G/1215/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Colly Simpsonks,True,7524,1,G,1215,P,Colly,Simpsonks,2,0.0,1
7071,7524_02,Earth,True,G/1215/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Britta Simpsonks,True,7524,2,G,1215,P,Britta,Simpsonks,2,0.0,1
7072,7525_01,Europa,False,C/279/S,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,Canonon Retefule,False,7525,1,C,279,S,Canonon,Retefule,2,9490.0,1
7073,7525_02,Europa,True,C/279/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Geonev Retefule,True,7525,2,C,279,S,Geonev,Retefule,2,0.0,1
7076,7531_01,Europa,True,B/286/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Elebara Alindiveng,True,7531,1,B,286,S,Elebara,Alindiveng,2,0.0,1
7077,7531_02,Europa,True,B/286/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Ainoxa Alindiveng,True,7531,2,B,286,S,Ainoxa,Alindiveng,2,0.0,1
7082,7538_01,Europa,False,A/81/P,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,Achira Uncionted,False,7538,1,A,81,P,Achira,Uncionted,2,15601.0,1
7083,7538_02,Europa,False,A/81/P,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,,Marfar Uncionted,False,7538,2,A,81,P,Marfar,Uncionted,2,3916.0,1
7096,7565_01,Europa,False,B/247/P,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,Zaurion Praded,True,7565,1,B,247,P,Zaurion,Praded,4,8606.0,1
7097,7565_02,Europa,True,B/247/P,55 Cancri e,17.0,False,0.0,0.0,,0.0,0.0,Thaban Praded,True,7565,2,B,247,P,Thaban,Praded,4,0.0,1
7098,7565_03,Europa,False,B/247/P,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,Matark Praded,False,7565,3,B,247,P,Matark,Praded,4,6810.0,1
7099,7565_04,Europa,False,B/247/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Praded,True,7565,4,B,247,P,Alphah,Praded,4,0.0,1
7102,7569_01,Mars,False,E/493/P,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,Gamuls Sune,False,7569,1,E,493,P,Gamuls,Sune,2,3869.0,1
7103,7569_02,Mars,False,D/237/P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,Oate Sune,False,7569,2,D,237,P,Oate,Sune,2,2767.0,1
7107,7576_01,Europa,False,D/239/P,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,Mergas Alenat,True,7576,1,D,239,P,Mergas,Alenat,2,2369.0,1
7108,7576_02,Europa,False,D/239/P,TRAPPIST-1e,39.0,False,2.0,530.0,0.0,,1360.0,Skyrmak Alenat,False,7576,2,D,239,P,Skyrmak,Alenat,2,1892.0,1
7114,7584_01,Europa,,B/288/S,,19.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Swingse,True,7584,1,B,288,S,Arrain,Swingse,3,0.0,1
7115,7584_02,Europa,True,B/288/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sterfik Swingse,True,7584,2,B,288,S,Sterfik,Swingse,3,0.0,1
7116,7584_03,,False,B/288/S,TRAPPIST-1e,31.0,False,0.0,1000.0,0.0,19.0,1776.0,Mesaton Swingse,False,7584,3,B,288,S,Mesaton,Swingse,3,2795.0,1
7117,7585_01,Europa,True,C/281/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Suhaino Admingried,True,7585,1,C,281,S,Suhaino,Admingried,4,0.0,1
7118,7585_02,Europa,False,C/281/S,TRAPPIST-1e,39.0,,8209.0,18.0,432.0,3560.0,54.0,Azhasim Admingried,False,7585,2,C,281,S,Azhasim,Admingried,4,12273.0,1
7119,7585_03,Europa,False,C/281/S,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,Unukath Admingried,True,7585,3,C,281,S,Unukath,Admingried,4,4012.0,1
7120,7585_04,Europa,True,C/281/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Chard Admingried,True,7585,4,C,281,S,Chard,Admingried,4,0.0,1
7122,7588_01,Earth,True,G/1219/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Lan Hersons,True,7588,1,G,1219,P,Lan,Hersons,2,0.0,1
7123,7588_02,Earth,False,G/1219/P,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,Aude Hersons,True,7588,2,G,1219,P,Aude,Hersons,2,714.0,1
7127,7596_01,Europa,True,C/283/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Fralledic,True,7596,1,C,283,S,Polaton,Fralledic,2,0.0,0
7128,7596_02,Europa,True,C/283/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,,True,7596,2,C,283,S,,,2,0.0,0
7132,7604_01,Mars,True,F/1579/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Wase Deeke,True,7604,1,F,1579,P,Wase,Deeke,2,0.0,1
7133,7604_02,Mars,,F/1579/P,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,Cousk Deeke,False,7604,2,F,1579,P,Cousk,Deeke,2,1121.0,1
7137,7609_01,Europa,False,A/83/P,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,Astorux Reeddommy,False,7609,1,A,83,P,Astorux,Reeddommy,2,2916.0,1
7138,7609_02,Europa,True,A/83/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Reeddommy,True,7609,2,A,83,P,Sabiton,Reeddommy,2,0.0,1
7150,7628_01,Mars,False,F/1584/P,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,Hoces Wala,True,7628,1,F,1584,P,Hoces,Wala,2,1325.0,0
7151,7628_02,Mars,False,D/240/P,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,Ban Stre,False,7628,2,D,240,P,Ban,Stre,2,1765.0,0
7161,7643_01,Europa,False,C/247/P,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,Alar Quelfly,False,7643,1,C,247,P,Alar,Quelfly,2,11621.0,1
7162,7643_02,Europa,True,C/247/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Terion Quelfly,True,7643,2,C,247,P,Terion,Quelfly,2,0.0,1
7164,7646_01,Europa,False,C/285/S,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,Azim Sometery,True,7646,1,C,285,S,Azim,Sometery,3,18267.0,1
7165,7646_02,Europa,False,C/285/S,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,Mahamak Sometery,False,7646,2,C,285,S,Mahamak,Sometery,3,4002.0,1
7166,7646_03,Europa,False,C/285/S,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,Alwaide Sometery,True,7646,3,C,285,S,Alwaide,Sometery,3,4435.0,1
7169,7650_01,Earth,True,G/1242/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jilly Palmes,True,7650,1,G,1242,S,Jilly,Palmes,5,0.0,1
7170,7650_02,Earth,True,G/1242/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Ebonyd Potters,False,7650,2,G,1242,S,Ebonyd,Potters,5,0.0,1
7171,7650_03,Earth,True,G/1242/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Meline Potters,True,7650,3,G,1242,S,Meline,Potters,5,0.0,1
7172,7650_04,Earth,False,F/1461/S,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,Royce Potters,True,7650,4,F,1461,S,Royce,Potters,5,806.0,1
7173,7650_05,Earth,True,G/1242/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Tera Palmes,False,7650,5,G,1242,S,Tera,Palmes,5,0.0,1
7186,7678_01,Earth,False,G/1231/P,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,Nelly Rocknight,False,7678,1,G,1231,P,Nelly,Rocknight,2,1817.0,1
7187,7678_02,Earth,True,G/1231/P,TRAPPIST-1e,54.0,False,0.0,,0.0,0.0,0.0,Garyan Rocknight,True,7678,2,G,1231,P,Garyan,Rocknight,2,0.0,1
7199,7693_01,Europa,False,B/252/P,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,Cherrak Roftfuling,True,7693,1,B,252,P,Cherrak,Roftfuling,2,3394.0,1
7200,7693_02,Europa,False,B/252/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Enibah Roftfuling,True,7693,2,B,252,P,Enibah,Roftfuling,2,0.0,1
7202,7696_01,Mars,False,E/499/P,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,Sceres Hooff,False,7696,1,E,499,P,Sceres,Hooff,2,1013.0,0
7203,7696_02,Mars,False,F/1601/P,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,Ars Ches,False,7696,2,F,1601,P,Ars,Ches,2,1120.0,0
7204,7697_01,Europa,,B/295/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Naosura Fusimodent,True,7697,1,B,295,S,Naosura,Fusimodent,2,0.0,1
7205,7697_02,Europa,True,B/295/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grumak Fusimodent,True,7697,2,B,295,S,Grumak,Fusimodent,2,0.0,1
7210,7703_01,Earth,False,G/1251/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bonyan Gordanieves,True,7703,1,G,1251,S,Bonyan,Gordanieves,2,0.0,0
7211,7703_02,,True,G/1251/S,TRAPPIST-1e,13.0,False,0.0,0.0,,0.0,0.0,,True,7703,2,G,1251,S,,,2,0.0,0
7215,7709_01,Earth,False,F/1604/P,PSO J318.5-22,27.0,False,2647.0,0.0,0.0,42.0,32.0,Rald Sweett,False,7709,1,F,1604,P,Rald,Sweett,2,2721.0,1
7216,7709_02,Earth,True,G/1238/P,PSO J318.5-22,24.0,False,0.0,,0.0,0.0,0.0,Lerome Sweett,False,7709,2,G,1238,P,Lerome,Sweett,2,0.0,1
7237,7741_01,Earth,False,G/1252/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lilly Matts,False,7741,1,G,1252,S,Lilly,Matts,2,0.0,1
7238,7741_02,Earth,False,E/508/S,TRAPPIST-1e,24.0,False,9.0,769.0,9.0,0.0,0.0,Jilla Matts,False,7741,2,E,508,S,Jilla,Matts,2,787.0,1
7239,7742_01,Mars,True,F/1477/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Wifts Nake,True,7742,1,F,1477,S,Wifts,Nake,2,0.0,1
7240,7742_02,Mars,True,F/1477/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Croo Nake,True,7742,2,F,1477,S,Croo,Nake,2,0.0,1
7242,7744_01,Europa,False,B/298/S,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,Weznif Prearright,False,7744,1,B,298,S,Weznif,Prearright,2,6307.0,1
